epoch,1_hiddenlayer_ANN,5_hidden_layer_ANN,lenet,custom_CNN
76,0.30847087502479553,0.42484596371650696,0.40038707852363586,
77,0.3024265468120575,0.4044928550720215,0.4051476716995239,
78,0.2979415953159332,0.4426879584789276,0.408176451921463,
79,0.3013359010219574,0.39222821593284607,0.39987242221832275,
80,0.3013455271720886,0.41251781582832336,0.39757469296455383,
81,0.3043758273124695,0.389055073261261,0.3956369161605835,
82,0.2970503866672516,0.3910548985004425,0.38803595304489136,
83,0.2993091940879822,0.39206454157829285,0.3899282217025757,
84,0.30326759815216064,0.3755497932434082,0.38838717341423035,
85,0.291461706161499,0.3726249635219574,0.3850371241569519,
86,0.29832950234413147,0.3680608570575714,0.3813279867172241,
87,0.2959383726119995,0.38412654399871826,0.37793484330177307,
88,0.29370927810668945,0.37481603026390076,0.3931969702243805,
89,0.289717435836792,0.36716845631599426,0.3834882974624634,
90,0.301963210105896,0.3774700164794922,0.37118861079216003,
91,0.2923009693622589,0.36645662784576416,0.3808642625808716,
92,0.3013207018375397,0.3575667440891266,0.36802908778190613,
93,0.29452767968177795,0.34824666380882263,0.388702392578125,
94,0.3000558614730835,0.3744637668132782,0.376732736825943,
95,0.2891281247138977,0.36356258392333984,0.3616940379142761,
96,0.297066330909729,0.3618519902229309,0.35981741547584534,
97,0.2913452088832855,0.35543492436408997,0.36052659153938293,
98,0.2888551950454712,0.3324490487575531,0.3713657557964325,
99,0.2910313606262207,0.3316728472709656,0.3574181795120239,
100,0.29370978474617004,0.3318319618701935,0.35519835352897644,
101,0.28636133670806885,,0.3583345115184784,
102,0.2846528887748718,,0.36053675413131714,
103,0.2935679256916046,,0.3594823181629181,
104,0.28443804383277893,,0.3487647771835327,
105,0.283168762922287,,0.3607870042324066,
106,0.28486159443855286,,0.3571248948574066,
107,0.29163816571235657,,0.3508824408054352,
108,0.2850586175918579,,0.3510783612728119,
109,0.2849956750869751,,0.3500676453113556,
110,0.2838740646839142,,0.33795639872550964,
111,0.286434531211853,,0.3416218161582947,
112,0.28188467025756836,,0.33879902958869934,
113,0.28895604610443115,,0.3439061939716339,
114,0.28949692845344543,,0.335544228553772,
115,0.28295767307281494,,0.3397078216075897,
116,0.28330543637275696,,0.33829542994499207,
117,0.2855294942855835,,0.3405497670173645,
118,0.28980937600135803,,0.33851584792137146,
119,0.29532426595687866,,0.323810338973999,
120,0.2806060016155243,,0.33035850524902344,
121,0.2869206368923187,,0.3312746286392212,
122,0.28156164288520813,,0.3329515755176544,
123,0.28868526220321655,,0.334715873003006,
124,0.27785274386405945,,0.3241707384586334,
125,0.28362542390823364,,0.3244836628437042,
126,0.2804466485977173,,0.31459200382232666,
127,0.283562570810318,,0.32769447565078735,
128,0.27956321835517883,,0.3209541141986847,
129,0.2807351350784302,,0.3129967451095581,
130,0.2868745028972626,,0.3265446424484253,
131,0.2788824439048767,,0.3117082417011261,
132,0.2867797613143921,,0.3311598002910614,
133,0.28661075234413147,,0.312482625246048,
134,0.27492544054985046,,0.30847370624542236,
135,0.284258097410202,,0.3110405504703522,
136,0.2794311046600342,,0.324142187833786,
137,0.2762663960456848,,0.31169393658638,
138,0.28498706221580505,,0.30261313915252686,
139,0.27896738052368164,,0.3129587173461914,
140,0.27648666501045227,,0.321423202753067,
141,0.2769257128238678,,0.3074060082435608,
142,0.2761978805065155,,0.29969528317451477,
143,0.2755647897720337,,0.303958922624588,
144,0.28433895111083984,,0.29824015498161316,
145,,,0.3134424388408661,
146,,,0.3027914762496948,
147,,,0.2981466054916382,
148,,,0.29534319043159485,
149,,,0.30843809247016907,
150,,,0.30172282457351685,
151,,,0.2892801761627197,
152,,,0.2973306477069855,
153,,,0.29227203130722046,
154,,,0.29232165217399597,
155,,,0.2946721613407135,
156,,,0.28777918219566345,
157,,,0.29274430871009827,
158,,,0.28095826506614685,
159,,,0.2895396947860718,
160,,,0.28660672903060913,
161,,,0.2892840802669525,
162,,,0.2864489257335663,
163,,,0.2936220169067383,
164,,,0.29107779264450073,
165,,,0.2868417799472809,
166,,,0.30987775325775146,
167,,,0.2833833396434784,
168,,,0.2867145240306854,
169,,,0.2849522531032562,
170,,,0.2869555652141571,
171,,,0.3054201602935791,
172,,,0.2839025557041168,
173,,,0.2844337522983551,
174,,,0.2766490876674652,
175,,,0.28422796726226807,
176,,,0.2724592983722687,
177,,,0.2757307291030884,
178,,,0.2786785960197449,
179,,,0.2700875699520111,
180,,,0.27285388112068176,
181,,,0.27152055501937866,
182,,,0.2746206521987915,
183,,,0.27978193759918213,
184,,,0.2724396586418152,
185,,,0.26498106122016907,
186,,,0.27704569697380066,
187,,,0.27372992038726807,
188,,,0.26609185338020325,
189,,,0.26788201928138733,
190,,,0.2829119563102722,
191,,,0.27058470249176025,
192,,,0.27675944566726685,
193,,,0.2672560513019562,
194,,,0.2694670557975769,
195,,,0.2742604613304138,
196,,,0.27316856384277344,
197,,,0.28485575318336487,
198,,,0.261802077293396,
199,,,0.27013275027275085,
200,,,0.26717960834503174,
201,,,0.26130416989326477,
202,,,0.2603098154067993,
203,,,0.2606636881828308,
204,,,0.25796353816986084,
205,,,0.26260989904403687,
206,,,0.2612866163253784,
207,,,0.2723281979560852,
208,,,0.2628972828388214,
209,,,0.26034313440322876,
210,,,0.26682451367378235,
211,,,0.2642543911933899,
212,,,0.26545432209968567,
213,,,0.25687387585639954,
214,,,0.24496780335903168,
215,,,0.2667088508605957,
216,,,0.2561910152435303,
217,,,0.27330154180526733,
218,,,0.25207608938217163,
219,,,0.25637581944465637,
220,,,0.25691044330596924,
221,,,0.2608456611633301,
222,,,0.24851569533348083,
223,,,0.25360459089279175,
224,,,0.25555965304374695,
225,,,0.25418731570243835,
226,,,0.25835591554641724,
227,,,0.26770344376564026,
228,,,0.2604910135269165,
229,,,0.255113810300827,
230,,,0.2542968690395355,
231,,,0.23876585066318512,
232,,,0.2422025054693222,
233,,,0.2533355951309204,
234,,,0.2501637637615204,
235,,,0.25633659958839417,
236,,,0.24631810188293457,
237,,,0.2490490972995758,
238,,,0.24977661669254303,
239,,,0.2547382116317749,
240,,,0.2566205561161041,
241,,,0.24699163436889648,
242,,,0.2477434128522873,
243,,,0.2448108047246933,
244,,,0.24106010794639587,
245,,,0.2469235509634018,
246,,,0.24952608346939087,
247,,,0.24265164136886597,
248,,,0.23962527513504028,
249,,,0.25486624240875244,
250,,,0.24958667159080505,
251,,,0.2466086745262146,
252,,,0.24091404676437378,
253,,,0.23525333404541016,
254,,,0.24366174638271332,
255,,,0.232293039560318,
256,,,0.24039021134376526,
257,,,0.25008803606033325,
258,,,0.24600544571876526,
259,,,0.23194290697574615,
260,,,0.25760361552238464,
261,,,0.2440207451581955,
262,,,0.26801636815071106,
263,,,0.23903465270996094,
264,,,0.2380138486623764,
265,,,0.25676366686820984,
266,,,0.24807853996753693,
267,,,0.23593544960021973,
268,,,0.24485215544700623,
269,,,0.23506517708301544,
270,,,0.24785150587558746,
271,,,0.23092226684093475,
272,,,0.2421024888753891,
273,,,0.2343435138463974,
274,,,0.24596978724002838,
275,,,0.223761186003685,
276,,,0.2483784556388855,
277,,,0.23368395864963531,
278,,,0.25106146931648254,
279,,,0.23070882260799408,
280,,,0.25494709610939026,
281,,,0.22956041991710663,
282,,,0.23304837942123413,
283,,,0.2268105447292328,
284,,,0.22943201661109924,
285,,,0.23057208955287933,
286,,,0.23793378472328186,
287,,,0.23276644945144653,
288,,,0.23911428451538086,
289,,,0.24382740259170532,
290,,,0.2347680926322937,
291,,,0.23004545271396637,
292,,,0.23478132486343384,
293,,,0.22359174489974976,
294,,,0.23376299440860748,
295,,,0.2396170198917389,
296,,,0.23471711575984955,
297,,,0.23549556732177734,
298,,,0.23585492372512817,
299,,,0.22449208796024323,
300,,,0.23239260911941528,
